name,review_count,categories,rating,transactions,price,location.zip_code
The Gateway To Athens,115,"[{'alias': 'greek', 'title': 'Greek'}]",4.0,['delivery'],$$,28027
The Smoke Pit,608,"[{'alias': 'bbq', 'title': 'Barbeque'}]",4.5,"['pickup', 'delivery']",$$,28027
Showmars,16,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'greek', 'title': 'Greek'}, {'alias': 'southern', 'title': 'Southern'}]",4.0,[],$$,28027
Mi Pueblo Mexican Grill,102,"[{'alias': 'mexican', 'title': 'Mexican'}]",3.5,"['pickup', 'delivery']",$$,28027
Afton Pub & Pizza,85,"[{'alias': 'pizza', 'title': 'Pizza'}]",3.5,"['pickup', 'delivery']",$$,28027
Village Corner Comfort Kitchen & Bar,3,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'latin', 'title': 'Latin American'}, {'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}]",5.0,[],,28027
Rosario's Pizza,143,"[{'alias': 'pizza', 'title': 'Pizza'}]",4.0,['delivery'],$,28027
Wing Eaters,23,"[{'alias': 'chicken_wings', 'title': 'Chicken Wings'}]",4.0,['delivery'],,28027
Nonna's Pizza,70,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}]",3.5,['delivery'],$$,28027
Fiesta Mexicana Grill,112,"[{'alias': 'mexican', 'title': 'Mexican'}]",4.5,"['pickup', 'delivery']",$,28027
Tacos 4 Life,312,"[{'alias': 'tacos', 'title': 'Tacos'}, {'alias': 'seafood', 'title': 'Seafood'}]",4.5,['delivery'],$$,28027
Fresh Off The Grill,50,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'salad', 'title': 'Salad'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.0,"['pickup', 'delivery']",$,28027
Mike's Deli and Bagels,40,"[{'alias': 'delis', 'title': 'Delis'}, {'alias': 'bagels', 'title': 'Bagels'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.0,"['pickup', 'delivery']",,28027
Pier 51 Seafood Restaurant,55,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'chickenshop', 'title': 'Chicken Shop'}]",4.0,"['pickup', 'delivery']",$$,28027
Mai Thai II,148,"[{'alias': 'thai', 'title': 'Thai'}]",3.5,['delivery'],$$,28027
The Wine Room at Afton Village,15,"[{'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",3.5,['delivery'],$$,28027
Razzoo's Cajun Cafe,503,"[{'alias': 'cajun', 'title': 'Cajun/Creole'}, {'alias': 'seafood', 'title': 'Seafood'}]",4.0,"['pickup', 'delivery']",$$,28027
Taqueria Robert,5,"[{'alias': 'mexican', 'title': 'Mexican'}]",5.0,[],,28027
Viva Chicken,187,"[{'alias': 'peruvian', 'title': 'Peruvian'}]",4.5,['delivery'],$,28027
R&R BBQ,116,"[{'alias': 'bbq', 'title': 'Barbeque'}]",4.0,['delivery'],$,28027
Sushi Queen Sushi and Grill,107,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'sushi', 'title': 'Sushi Bars'}]",4.5,['delivery'],$$,28027
The Peppers,63,"[{'alias': 'indpak', 'title': 'Indian'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'himalayan', 'title': 'Himalayan/Nepalese'}]",3.5,"['pickup', 'delivery']",$$,28027
Johnny Roger's BBQ & Burgers,47,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'bbq', 'title': 'Barbeque'}, {'alias': 'burgers', 'title': 'Burgers'}]",4.0,"['pickup', 'delivery']",$,28027
Silverlake Ramen,60,"[{'alias': 'ramen', 'title': 'Ramen'}]",3.5,"['pickup', 'delivery']",$$,28027
Buffalo Wild Wings,56,"[{'alias': 'chicken_wings', 'title': 'Chicken Wings'}, {'alias': 'sportsbars', 'title': 'Sports Bars'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",2.5,['delivery'],$$,28027
China Garden,16,"[{'alias': 'chinese', 'title': 'Chinese'}]",3.5,['delivery'],$,28027
Sushi Queen Sushi and Grill,107,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'sushi', 'title': 'Sushi Bars'}]",4.5,['delivery'],$$,28027
The Peppers,63,"[{'alias': 'indpak', 'title': 'Indian'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'himalayan', 'title': 'Himalayan/Nepalese'}]",3.5,"['delivery', 'pickup']",$$,28027
Johnny Roger's BBQ & Burgers,47,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'bbq', 'title': 'Barbeque'}, {'alias': 'burgers', 'title': 'Burgers'}]",4.0,"['delivery', 'pickup']",$,28027
Silverlake Ramen,60,"[{'alias': 'ramen', 'title': 'Ramen'}]",3.5,"['delivery', 'pickup']",$$,28027
Buffalo Wild Wings,56,"[{'alias': 'chicken_wings', 'title': 'Chicken Wings'}, {'alias': 'sportsbars', 'title': 'Sports Bars'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",2.5,['delivery'],$$,28027
China Garden,16,"[{'alias': 'chinese', 'title': 'Chinese'}]",3.5,['delivery'],$,28027
Maple Street Biscuit Company - Concord,219,"[{'alias': 'comfortfood', 'title': 'Comfort Food'}, {'alias': 'southern', 'title': 'Southern'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.5,['delivery'],$,28027
Hokkaido Japanese Express,29,"[{'alias': 'japanese', 'title': 'Japanese'}]",4.0,['delivery'],$$,28027
Lake Todd Fish Camp,11,"[{'alias': 'restaurants', 'title': 'Restaurants'}]",4.0,[],$$,28027
Basilico Italiano,102,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'pizza', 'title': 'Pizza'}]",3.5,['delivery'],$$,28027
Bonefish Grill,141,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",3.5,[],$$,28027
C3 Coffee Crepes Creamery,102,"[{'alias': 'creperies', 'title': 'Creperies'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}]",4.0,['delivery'],$$,28027
Bad Daddys Burger Bar,168,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'bars', 'title': 'Bars'}]",3.5,['delivery'],$$,28027
Chick-fil-A,31,"[{'alias': 'hotdogs', 'title': 'Fast Food'}]",3.5,[],$,28027
Biryani Pot,27,"[{'alias': 'indpak', 'title': 'Indian'}]",3.5,"['delivery', 'pickup']",,28027
Red Dragon,36,"[{'alias': 'chinese', 'title': 'Chinese'}]",3.5,[],$,28027
Ellie’s Diner,3,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'venezuelan', 'title': 'Venezuelan'}]",3.5,['delivery'],,28027
Carrabba's Italian Grill,88,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'seafood', 'title': 'Seafood'}]",3.5,"['delivery', 'pickup']",$$,28027
Chicken Salad Chick,69,"[{'alias': 'southern', 'title': 'Southern'}, {'alias': 'salad', 'title': 'Salad'}, {'alias': 'chickenshop', 'title': 'Chicken Shop'}]",4.0,['delivery'],$$,28027
Sogo Express,36,"[{'alias': 'japanese', 'title': 'Japanese'}]",2.5,"['delivery', 'pickup']",$,28027
Garofola's Italiano,69,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'pizza', 'title': 'Pizza'}]",3.0,['delivery'],$$,28027
Bawarchi Indian Grill and Bar,60,"[{'alias': 'indpak', 'title': 'Indian'}, {'alias': 'bars', 'title': 'Bars'}]",3.5,"['delivery', 'pickup']",$$,28027
Outback Steakhouse,109,"[{'alias': 'steak', 'title': 'Steakhouses'}]",3.0,[],$$,28027
Bonefish Grill,141,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",3.5,[],$$,28027
C3 Coffee Crepes Creamery,102,"[{'alias': 'creperies', 'title': 'Creperies'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}]",4.0,['delivery'],$$,28027
Bad Daddys Burger Bar,168,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'bars', 'title': 'Bars'}]",3.5,['delivery'],$$,28027
Chick-fil-A,31,"[{'alias': 'hotdogs', 'title': 'Fast Food'}]",3.5,[],$,28027
Biryani Pot,27,"[{'alias': 'indpak', 'title': 'Indian'}]",3.5,"['delivery', 'pickup']",,28027
Red Dragon,36,"[{'alias': 'chinese', 'title': 'Chinese'}]",3.5,[],$,28027
Ellie’s Diner,3,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'venezuelan', 'title': 'Venezuelan'}]",3.5,['delivery'],,28027
Carrabba's Italian Grill,88,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'seafood', 'title': 'Seafood'}]",3.5,"['delivery', 'pickup']",$$,28027
Chicken Salad Chick,69,"[{'alias': 'southern', 'title': 'Southern'}, {'alias': 'salad', 'title': 'Salad'}, {'alias': 'chickenshop', 'title': 'Chicken Shop'}]",4.0,['delivery'],$$,28027
Sogo Express,36,"[{'alias': 'japanese', 'title': 'Japanese'}]",2.5,"['delivery', 'pickup']",$,28027
Garofola's Italiano,69,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'pizza', 'title': 'Pizza'}]",3.0,['delivery'],$$,28027
Bawarchi Indian Grill and Bar,60,"[{'alias': 'indpak', 'title': 'Indian'}, {'alias': 'bars', 'title': 'Bars'}]",3.5,"['delivery', 'pickup']",$$,28027
Outback Steakhouse,109,"[{'alias': 'steak', 'title': 'Steakhouses'}]",3.0,[],$$,28027
Punchy's Diner,66,"[{'alias': 'diners', 'title': 'Diners'}]",4.0,"['delivery', 'pickup']",$,28027
Iron Thunder Saloon,64,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",3.5,['delivery'],$$,28027
Cinco de Mayo,129,"[{'alias': 'mexican', 'title': 'Mexican'}]",3.5,['delivery'],$,28027
Yama Sushi & Grill,91,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'sushi', 'title': 'Sushi Bars'}]",3.5,['delivery'],$$,28027
Carolina Ale House,288,"[{'alias': 'sportsbars', 'title': 'Sports Bars'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",2.5,"['delivery', 'pickup']",$$,28027
La Roma's pizza,16,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}]",4.0,['delivery'],$,28027
Fish & Fixin's,29,"[{'alias': 'hotdog', 'title': 'Hot Dogs'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.0,"['delivery', 'pickup']",$,28027
Olive Garden - To Go & Delivery Available,126,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'salad', 'title': 'Salad'}, {'alias': 'soup', 'title': 'Soup'}]",3.0,[],$$,28027
Poke n' Ramen 360,10,"[{'alias': 'ramen', 'title': 'Ramen'}, {'alias': 'poke', 'title': 'Poke'}, {'alias': 'bubbletea', 'title': 'Bubble Tea'}]",3.5,"['delivery', 'pickup']",,28027
Alino Pizzeria,106,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'salad', 'title': 'Salad'}]",4.5,['delivery'],$$,28027
Bawarchi Indian Grill and Bar,60,"[{'alias': 'indpak', 'title': 'Indian'}, {'alias': 'bars', 'title': 'Bars'}]",3.5,"['delivery', 'pickup']",$$,28027
Outback Steakhouse,109,"[{'alias': 'steak', 'title': 'Steakhouses'}]",3.0,[],$$,28027
Punchy's Diner,66,"[{'alias': 'diners', 'title': 'Diners'}]",4.0,"['delivery', 'pickup']",$,28027
Iron Thunder Saloon,64,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",3.5,['delivery'],$$,28027
Cinco de Mayo,129,"[{'alias': 'mexican', 'title': 'Mexican'}]",3.5,['delivery'],$,28027
Yama Sushi & Grill,91,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'sushi', 'title': 'Sushi Bars'}]",3.5,['delivery'],$$,28027
Carolina Ale House,288,"[{'alias': 'sportsbars', 'title': 'Sports Bars'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",2.5,"['delivery', 'pickup']",$$,28027
La Roma's pizza,16,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}]",4.0,['delivery'],$,28027
Fish & Fixin's,29,"[{'alias': 'hotdog', 'title': 'Hot Dogs'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.0,"['delivery', 'pickup']",$,28027
Olive Garden - To Go & Delivery Available,126,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'salad', 'title': 'Salad'}, {'alias': 'soup', 'title': 'Soup'}]",3.0,[],$$,28027
Poke n' Ramen 360,10,"[{'alias': 'ramen', 'title': 'Ramen'}, {'alias': 'poke', 'title': 'Poke'}, {'alias': 'bubbletea', 'title': 'Bubble Tea'}]",3.5,"['delivery', 'pickup']",,28027
Alino Pizzeria,106,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'salad', 'title': 'Salad'}]",4.5,['delivery'],$$,28027
Royal Dragon Chinese Food,27,"[{'alias': 'chinese', 'title': 'Chinese'}]",3.5,['delivery'],$,28027
Zaxby's Chicken Fingers & Buffalo Wings,13,"[{'alias': 'chicken_wings', 'title': 'Chicken Wings'}, {'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'salad', 'title': 'Salad'}]",2.5,[],$,28027
Rocky River Grille,61,"[{'alias': 'newamerican', 'title': 'American (New)'}]",3.0,['delivery'],$$,28027
The Speedway Club,17,"[{'alias': 'venues', 'title': 'Venues & Event Spaces'}, {'alias': 'lounges', 'title': 'Lounges'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",3.0,['delivery'],$$$,28027
Marco's Pizza,21,"[{'alias': 'pizza', 'title': 'Pizza'}]",3.5,"['delivery', 'pickup']",$,28027
Tijuana Flats,96,"[{'alias': 'tex-mex', 'title': 'Tex-Mex'}, {'alias': 'mexican', 'title': 'Mexican'}]",4.0,"['delivery', 'pickup']",$,28027
Giovanni's Pizza & Pasta,47,"[{'alias': 'pizza', 'title': 'Pizza'}]",3.0,['delivery'],$$,28027
Casa Grande Mexican Restaurant,48,"[{'alias': 'mexican', 'title': 'Mexican'}]",3.5,['delivery'],$,28027
Fish & Fixin's,29,"[{'alias': 'hotdog', 'title': 'Hot Dogs'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.0,"['pickup', 'delivery']",$,28027
Olive Garden - To Go & Delivery Available,126,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'salad', 'title': 'Salad'}, {'alias': 'soup', 'title': 'Soup'}]",3.0,[],$$,28027
Poke n' Ramen 360,10,"[{'alias': 'ramen', 'title': 'Ramen'}, {'alias': 'poke', 'title': 'Poke'}, {'alias': 'bubbletea', 'title': 'Bubble Tea'}]",3.5,"['pickup', 'delivery']",,28027
Alino Pizzeria,106,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'salad', 'title': 'Salad'}]",4.5,['delivery'],$$,28027
Royal Dragon Chinese Food,27,"[{'alias': 'chinese', 'title': 'Chinese'}]",3.5,['delivery'],$,28027
Zaxby's Chicken Fingers & Buffalo Wings,13,"[{'alias': 'chicken_wings', 'title': 'Chicken Wings'}, {'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'salad', 'title': 'Salad'}]",2.5,[],$,28027
Rocky River Grille,61,"[{'alias': 'newamerican', 'title': 'American (New)'}]",3.0,['delivery'],$$,28027
The Speedway Club,17,"[{'alias': 'venues', 'title': 'Venues & Event Spaces'}, {'alias': 'lounges', 'title': 'Lounges'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",3.0,['delivery'],$$$,28027
Marco's Pizza,21,"[{'alias': 'pizza', 'title': 'Pizza'}]",3.5,"['pickup', 'delivery']",$,28027
Tijuana Flats,96,"[{'alias': 'tex-mex', 'title': 'Tex-Mex'}, {'alias': 'mexican', 'title': 'Mexican'}]",4.0,"['pickup', 'delivery']",$,28027
Giovanni's Pizza & Pasta,47,"[{'alias': 'pizza', 'title': 'Pizza'}]",3.0,['delivery'],$$,28027
Casa Grande Mexican Restaurant,48,"[{'alias': 'mexican', 'title': 'Mexican'}]",3.5,['delivery'],$,28027
Blaze Fast-Fire'd Pizza,100,"[{'alias': 'salad', 'title': 'Salad'}, {'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'pizza', 'title': 'Pizza'}]",3.5,[],$,28027
The Loose Moose Cottage,12,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",3.0,['restaurant_reservation'],$$,28027
Foster's Grille,87,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]",3.5,['delivery'],$$,28027
TGI Fridays,114,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}]",2.5,['delivery'],$$,28027
Grandma's Country Kitchen,3,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}]",3.5,[],$,28027
Fresh Off The Grill,14,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'burgers', 'title': 'Burgers'}]",3.5,"['pickup', 'delivery']",,28027
Rocky River Grille,61,"[{'alias': 'newamerican', 'title': 'American (New)'}]",3.0,['delivery'],$$,28027
The Speedway Club,17,"[{'alias': 'venues', 'title': 'Venues & Event Spaces'}, {'alias': 'lounges', 'title': 'Lounges'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",3.0,['delivery'],$$$,28027
Marco's Pizza,21,"[{'alias': 'pizza', 'title': 'Pizza'}]",3.5,"['pickup', 'delivery']",$,28027
Tijuana Flats,96,"[{'alias': 'tex-mex', 'title': 'Tex-Mex'}, {'alias': 'mexican', 'title': 'Mexican'}]",4.0,"['pickup', 'delivery']",$,28027
Giovanni's Pizza & Pasta,47,"[{'alias': 'pizza', 'title': 'Pizza'}]",3.0,['delivery'],$$,28027
Casa Grande Mexican Restaurant,48,"[{'alias': 'mexican', 'title': 'Mexican'}]",3.5,['delivery'],$,28027
Blaze Fast-Fire'd Pizza,100,"[{'alias': 'salad', 'title': 'Salad'}, {'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'pizza', 'title': 'Pizza'}]",3.5,[],$,28027
The Loose Moose Cottage,12,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",3.0,['restaurant_reservation'],$$,28027
Foster's Grille,87,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]",3.5,['delivery'],$$,28027
TGI Fridays,114,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}]",2.5,['delivery'],$$,28027
Grandma's Country Kitchen,3,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}]",3.5,[],$,28027
Fresh Off The Grill,14,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'burgers', 'title': 'Burgers'}]",3.5,"['pickup', 'delivery']",,28027
Bojangles' Famous Chicken 'n Biscuits,22,"[{'alias': 'hotdogs', 'title': 'Fast Food'}]",2.0,['delivery'],$,28027
On The Border Mexican Grill & Cantina,138,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'tex-mex', 'title': 'Tex-Mex'}]",3.5,"['delivery', 'pickup']",$$,28027
Parkway House Family Restaurant,50,"[{'alias': 'newamerican', 'title': 'American (New)'}]",3.0,['delivery'],$,28027
Asian Garden,16,"[{'alias': 'chinese', 'title': 'Chinese'}]",3.5,['delivery'],,28027
Concord Diner,66,"[{'alias': 'diners', 'title': 'Diners'}, {'alias': 'italian', 'title': 'Italian'}, {'alias': 'greek', 'title': 'Greek'}]",3.5,['delivery'],$,28027
Freddy's Frozen Custard & Steakburgers,102,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]",4.0,['delivery'],$,28027
Jersey Mike's Subs,21,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'delis', 'title': 'Delis'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]",3.5,"['pickup', 'delivery']",$,28027
Foster's Grille,87,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]",3.5,['delivery'],$$,28027
TGI Fridays,114,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}]",2.5,['delivery'],$$,28027
Grandma's Country Kitchen,3,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}]",3.5,[],$,28027
Fresh Off The Grill,14,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'burgers', 'title': 'Burgers'}]",3.5,"['delivery', 'pickup']",,28027
Bojangles' Famous Chicken 'n Biscuits,22,"[{'alias': 'hotdogs', 'title': 'Fast Food'}]",2.0,['delivery'],$,28027
On The Border Mexican Grill & Cantina,138,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'tex-mex', 'title': 'Tex-Mex'}]",3.5,"['delivery', 'pickup']",$$,28027
Parkway House Family Restaurant,50,"[{'alias': 'newamerican', 'title': 'American (New)'}]",3.0,['delivery'],$,28027
Asian Garden,16,"[{'alias': 'chinese', 'title': 'Chinese'}]",3.5,['delivery'],,28027
Concord Diner,66,"[{'alias': 'diners', 'title': 'Diners'}, {'alias': 'italian', 'title': 'Italian'}, {'alias': 'greek', 'title': 'Greek'}]",3.5,['delivery'],$,28027
Freddy's Frozen Custard & Steakburgers,102,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]",4.0,['delivery'],$,28027
Jersey Mike's Subs,21,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'delis', 'title': 'Delis'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]",3.5,"['delivery', 'pickup']",$,28027
Hotshots Sports Bar & Grill - Concord,92,"[{'alias': 'sportsbars', 'title': 'Sports Bars'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}]",2.5,"['delivery', 'pickup']",$$,28027
Johnny Brusco's New York Style Pizza - Delivery/Pickup Available,77,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",3.0,"['delivery', 'pickup']",$$,28027
Famous Toastery,183,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'wraps', 'title': 'Wraps'}]",4.0,['delivery'],$$,28027
Snowland Gingerbread House at Great Wolf Lodge,3,"[{'alias': 'gourmet', 'title': 'Specialty Food'}, {'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'resorts', 'title': 'Resorts'}]",4.5,[],,28027
Arby's,12,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",2.5,[],$,28027
Sonny's BBQ,77,"[{'alias': 'bbq', 'title': 'Barbeque'}, {'alias': 'newamerican', 'title': 'American (New)'}]",3.0,"['delivery', 'pickup']",$$,28027
