,date,county,state,fips,cases,deaths,county_fips_all,timestamp,cldCvrMin,cldCvrAvg,cldCvrMax,dewPtMin,dewPtAvg,dewPtMax,feelsLikeMin,feelsLikeAvg,feelsLikeMax,heatIndexMin,heatIndexAvg,heatIndexMax,mslPresMin,mslPresAvg,mslPresMax,precip,presTendMin,presTendAvg,presTendMax,radSolarMin,radSolarAvg,radSolarMax,radSolarTot,relHumMin,relHumAvg,relHumMax,sfcPresMin,sfcPresAvg,sfcPresMax,snowDepth,snowfall,spcHumMin,spcHumAvg,spcHumMax,tempMin,tempAvg,tempMax,windChillMin,windChillAvg,windChillMax,windDirAvg,windDir80mAvg,windDir100mAvg,windSpdMin,windSpdAvg,windSpdMax,windSpd80mMin,windSpd80mAvg,windSpd80mMax,windSpd100mMin,windSpd100mAvg,windSpd100mMax,wetBulbMin,wetBulbAvg,wetBulbMax
1473,2020-04-01,Cumberland,Illinois,17035,1,0,17035,2020-04-01,0.0,20.0,69.0,32.9,36.1,38.8,31.1,42.9,55.7,34.4,44.5,56.2,1015.9,1017.8,1019.2,0.0,-0.6,0.1,0.9,0.0,251.4,814.7,6033.3,47.9,74.6,94.1,993.5,995.5,997.0,0.0,0.0,4.0,4.5,5.1,34.4,44.5,56.2,31.1,42.9,55.7,27.0,20.0,25.0,0.1,3.4,5.7,0.9,5.5,14.7,0.8,5.1,12.2,33.8,40.8,47.5
1474,2020-04-01,DeKalb,Illinois,17037,14,0,17037,2020-04-01,0.0,2.0,22.0,32.4,35.6,39.3,31.5,41.1,53.6,35.3,43.7,53.6,1017.0,1018.5,1020.1,0.0,-0.7,0.1,0.6,0.0,254.4,804.3,6105.8,49.0,75.0,94.0,985.7,986.8,988.3,0.0,0.0,3.9,4.5,5.2,35.3,43.7,53.6,31.5,41.1,53.6,77.0,84.0,81.0,0.7,4.7,9.1,0.8,7.6,18.2,1.0,7.4,17.4,34.4,40.2,45.7
1475,2020-04-01,Douglas,Illinois,17041,8,0,17041,2020-04-01,0.0,8.0,33.333333333333336,30.733333333333334,35.733333333333334,38.93333333333333,30.86666666666667,43.199999999999996,55.73333333333333,33.0,44.93333333333334,56.333333333333336,1016.2000000000002,1017.9,1019.2333333333332,0.0,-0.6,0.10000000000000002,0.9666666666666667,0.0,258.76666666666665,822.3000000000001,6210.433333333333,47.4,72.23333333333333,92.73333333333333,992.0,993.7333333333332,995.0,0.0,0.0,3.6666666666666665,4.5,5.066666666666666,33.0,44.93333333333334,56.333333333333336,30.86666666666667,43.199999999999996,55.73333333333333,26.0,30.333333333333332,33.0,1.0,3.6999999999999997,7.333333333333333,2.466666666666667,6.966666666666666,13.5,2.6999999999999997,6.433333333333334,10.566666666666666,32.1,40.86666666666667,47.63333333333333
1476,2020-04-01,DuPage,Illinois,17043,392,12,17043,2020-04-01,0.0,22.0,65.0,33.2,36.2,40.0,33.1,39.6,49.2,35.8,42.1,51.0,1016.7,1018.8,1020.5,0.0,-0.5,0.1,0.7,0.0,207.4,648.1,4976.6,63.7,80.3,93.8,991.3,993.0,994.6,0.0,0.0,4.0,4.6,5.3,35.8,42.1,51.0,33.1,39.6,49.2,35.0,36.0,35.0,0.8,4.4,7.6,3.2,7.8,12.4,4.1,7.3,10.9,35.0,39.5,45.7
1477,2020-04-01,Marion,Illinois,17121,2,0,17121,2020-04-01,0.0,3.0,32.0,33.4,36.6,38.6,34.9,46.4,58.3,34.9,47.0,58.3,1016.3,1017.9,1019.7,0.0,-0.7,0.1,0.8,0.0,272.9,876.4,6548.8,44.8,69.8,95.6,999.0,1000.5,1001.9,0.0,0.0,4.0,4.6,5.0,34.9,47.0,58.3,34.9,46.4,58.3,56.0,79.0,69.0,0.0,2.7,5.1,2.4,6.7,13.9,2.7,5.8,10.0,34.3,42.3,48.8
1478,2020-04-01,Marshall,Illinois,17123,1,0,17123,2020-04-01,0.0,7.0,99.0,30.5,35.8,38.7,32.7,44.4,56.0,32.7,45.5,56.4,1016.9,1018.2,1019.8,0.0,-0.6,0.1,0.7,0.0,270.9,880.2,6501.2,47.9,70.9,91.9,993.5,994.6,996.0,0.0,0.0,3.6,4.5,5.0,32.7,45.5,56.4,32.7,44.4,56.0,81.0,93.0,94.0,0.0,3.3,7.3,1.4,7.5,23.7,1.2,6.5,16.9,31.8,41.2,47.7
1479,2020-04-01,Mason,Illinois,17125,2,0,17125,2020-04-01,0.0,19.0,77.0,31.8,35.1,38.3,33.3,45.9,58.0,34.0,46.9,58.5,1016.3,1017.9,1019.9,0.0,-0.7,0.1,0.9,0.0,259.5,869.7,6228.3,39.1,66.1,92.4,999.0,1000.3,1001.8,0.0,0.0,3.8,4.3,4.9,34.0,46.9,58.5,33.3,45.9,58.0,121.0,120.0,119.0,0.3,3.5,7.6,1.2,8.2,16.5,2.1,6.5,11.4,33.2,41.8,48.3
1480,2020-04-01,Massac,Illinois,17127,1,0,17127,2020-04-01,0.0,2.0,40.0,35.0,37.2,40.1,36.4,48.8,61.7,36.4,49.4,61.7,1015.7,1017.6,1019.3,0.0,-0.9,0.1,0.7,0.0,286.1,896.0,6865.5,40.7,65.2,95.1,1002.7,1004.4,1005.8,0.0,0.0,4.3,4.7,5.3,36.4,49.4,61.7,36.4,48.8,61.7,42.0,46.0,45.0,0.0,2.9,5.5,2.1,7.7,14.9,2.1,5.9,10.1,35.9,44.0,50.9
1481,2020-04-01,Menard,Illinois,17129,1,0,17129,2020-04-01,0.0,15.0,69.0,32.8,36.0,37.9,30.8,45.3,57.1,35.3,46.8,57.4,1016.5,1017.9,1019.8,0.0,-0.7,0.1,0.7,0.0,265.2,877.0,6365.0,44.1,68.0,90.3,996.0,997.2,998.7,0.0,0.0,4.0,4.5,4.9,35.3,46.8,57.4,30.8,45.3,57.1,104.0,109.0,108.0,1.9,4.0,6.8,1.8,7.5,16.1,2.2,6.4,11.9,34.3,42.0,48.1
1482,2020-04-01,Monroe,Illinois,17133,3,0,17133,2020-04-01,0.0,4.0,66.0,32.2,37.1,40.3,35.2,47.9,59.5,35.2,48.3,59.6,1016.2,1017.5,1019.4,0.0,-0.7,0.1,0.7,0.0,277.9,872.4,6668.9,46.9,66.7,89.6,997.8,999.0,1000.6,0.0,0.0,3.8,4.7,5.3,35.2,48.3,59.6,35.2,47.9,59.5,89.0,107.0,105.0,0.0,2.8,5.8,2.4,7.5,19.9,2.4,6.1,12.7,34.0,43.2,50.3
1483,2020-04-01,Montgomery,Illinois,17135,2,0,17135,2020-04-01,0.0,2.0,13.0,31.8,35.4,38.0,29.3,44.3,57.5,32.9,45.7,57.6,1016.5,1017.8,1019.6,0.0,-0.8,0.1,0.7,0.0,272.1,864.5,6531.7,43.4,70.0,97.2,993.8,995.2,996.7,0.0,0.0,3.8,4.4,4.9,32.9,45.7,57.6,29.3,44.3,57.5,82.0,83.0,84.0,0.6,3.5,6.2,0.7,7.1,15.9,0.9,6.0,11.8,32.4,41.2,48.1
1484,2020-04-01,Morgan,Illinois,17137,5,1,17137,2020-04-01,0.0,8.0,38.0,31.0,36.3,39.2,30.0,43.7,56.8,32.3,45.4,57.4,1016.3,1017.8,1019.7,0.0,-0.7,0.1,0.7,0.0,256.1,850.7,6148.2,47.4,72.1,96.9,993.3,994.5,996.2,0.0,0.0,3.7,4.6,5.1,32.3,45.4,57.4,30.0,43.7,56.8,110.0,108.0,111.0,1.0,4.6,9.1,2.5,8.9,18.9,2.9,7.5,13.9,31.9,41.3,48.4
1485,2020-04-01,Sangamon,Illinois,17167,17,2,17167,2020-04-01,0.0,15.0,69.0,32.8,36.0,37.9,30.8,45.3,57.1,35.3,46.8,57.4,1016.5,1017.9,1019.8,0.0,-0.7,0.1,0.7,0.0,265.2,877.0,6365.0,44.1,68.0,90.3,996.0,997.2,998.7,0.0,0.0,4.0,4.5,4.9,35.3,46.8,57.4,30.8,45.3,57.1,104.0,109.0,108.0,1.9,4.0,6.8,1.8,7.5,16.1,2.2,6.4,11.9,34.3,42.0,48.1
1486,2020-04-01,St. Clair,Illinois,17163,53,2,17163,2020-04-01,0.0,4.0,66.0,32.2,37.1,40.3,35.2,47.9,59.5,35.2,48.3,59.6,1016.2,1017.5,1019.4,0.0,-0.7,0.1,0.7,0.0,277.9,872.4,6668.9,46.9,66.7,89.6,997.8,999.0,1000.6,0.0,0.0,3.8,4.7,5.3,35.2,48.3,59.6,35.2,47.9,59.5,89.0,107.0,105.0,0.0,2.8,5.8,2.4,7.5,19.9,2.4,6.1,12.7,34.0,43.2,50.3
1487,2020-04-01,Vermilion,Illinois,17183,1,0,17183,2020-04-01,0.0,22.0,63.0,33.6,36.3,39.0,33.5,44.5,56.0,36.0,45.3,56.1,1016.1,1017.9,1019.3,0.0,-0.9,0.1,0.9,0.0,242.2,770.3,5811.8,47.5,73.0,92.7,991.0,992.8,994.2,0.0,0.0,4.1,4.6,5.1,36.0,45.3,56.1,33.5,44.5,56.0,42.0,35.0,31.0,0.1,2.4,4.2,2.5,7.1,14.5,3.3,6.9,11.6,35.1,41.3,47.6
1488,2020-04-01,Washington,Illinois,17189,1,0,17189,2020-04-01,0.0,3.0,32.0,33.4,36.6,38.6,34.9,46.4,58.3,34.9,47.0,58.3,1016.3,1017.9,1019.7,0.0,-0.7,0.1,0.8,0.0,272.9,876.4,6548.8,44.8,69.8,95.6,999.0,1000.5,1001.9,0.0,0.0,4.0,4.6,5.0,34.9,47.0,58.3,34.9,46.4,58.3,56.0,79.0,69.0,0.0,2.7,5.1,2.4,6.7,13.9,2.7,5.8,10.0,34.3,42.3,48.8
1489,2020-04-01,Boone,Indiana,18011,29,0,18011,2020-04-01,0.0,52.0,100.0,35.8,37.3,39.5,31.899999999999995,40.2,51.20000000000001,38.1,43.70000000000001,52.4,1015.0,1017.4,1019.2999999999998,0.0,-0.6999999999999998,0.20000000000000004,0.6999999999999998,0.0,213.19999999999996,782.7000000000002,5118.2,57.4,79.4,94.09999999999998,984.5,986.9,989.1,0.0,0.0,4.5,4.8,5.2,38.1,43.70000000000001,52.4,31.899999999999995,40.2,51.20000000000001,353.0,355.0,354.0,1.2,6.0,8.9,6.099999999999999,9.6,15.800000000000002,5.8,9.3,14.300000000000002,37.2,40.8,46.20000000000001
1490,2020-04-01,Brown,Indiana,18013,3,0,18013,2020-04-01,0.0,52.0,100.0,35.6,37.7,39.6,35.8,42.8,50.7,40.0,45.0,52.0,1014.3,1017.0,1018.9,0.0,-0.3,0.2,0.8,0.0,212.5,762.0,5100.1,55.9,76.9,92.8,988.5,991.2,993.6,0.0,0.0,4.4,4.8,5.2,40.0,45.0,52.0,35.8,42.8,50.7,336.0,342.0,347.0,0.0,4.2,6.9,0.9,6.9,13.5,1.5,7.3,13.6,38.1,41.7,45.9
1491,2020-04-01,Carroll,Indiana,18015,2,0,18015,2020-04-01,0.0,53.0,100.0,35.5,37.3,39.5,32.2,40.1,49.7,38.0,43.6,51.9,1015.0,1017.4,1019.3,0.0,-0.6,0.2,0.7,0.0,209.9,801.1,5037.9,56.5,79.8,94.9,983.7,986.1,988.4,0.0,0.0,4.5,4.8,5.2,38.0,43.6,51.9,32.2,40.1,49.7,345.0,349.0,352.0,2.1,6.0,8.3,6.0,10.0,14.9,5.8,9.5,14.3,37.2,40.7,45.8
1492,2020-04-01,Cass,Indiana,18017,1,0,18017,2020-04-01,0.0,54.0,100.0,36.1,37.9,39.9,33.3,40.7,49.8,38.5,43.8,50.9,1015.0,1017.5,1019.7,0.0,-0.4,0.2,0.6,0.0,208.3,673.8,4998.9,63.5,80.5,93.3,985.7,988.2,990.9,0.0,0.0,4.5,4.9,5.3,38.5,43.8,50.9,33.3,40.7,49.8,352.0,354.0,355.0,2.4,5.4,7.8,5.4,9.6,14.0,6.1,9.4,12.8,37.5,41.1,45.5
1493,2020-04-01,Clark,Indiana,18019,38,1,18019,2020-04-01,0.0,50.0,100.0,37.4,39.0,40.7,38.1,44.3,52.3,39.7,45.8,52.3,1013.6,1016.5,1018.7,0.0,-0.3,0.2,0.8,0.0,144.4,602.1,3465.3,57.3,78.1,92.3,991.0,994.2,997.1,0.0,0.0,4.8,5.1,5.4,39.7,45.8,52.3,38.1,44.3,52.3,333.0,341.0,342.0,0.1,3.5,6.4,5.2,8.7,12.8,5.1,8.7,12.6,38.7,42.6,45.9
1494,2020-04-01,Clay,Indiana,18021,1,0,18021,2020-04-01,0.0,43.0,100.0,35.3,37.8,40.5,32.9,43.7,54.6,38.7,45.8,55.0,1015.0,1017.3,1019.1,0.0,-0.5,0.2,0.7,0.0,223.8,764.6,5372.0,50.8,75.0,91.9,993.3,995.8,998.1,0.0,0.0,4.4,4.8,5.4,38.7,45.8,55.0,32.9,43.7,54.6,1.0,359.0,360.0,0.0,4.4,8.4,2.1,6.3,13.3,2.6,6.1,11.3,37.3,42.2,47.8
1495,2020-04-01,Clinton,Indiana,18023,1,0,18023,2020-04-01,0.0,52.25,100.0,35.724999999999994,37.3,39.5,31.975,40.175000000000004,50.825,38.074999999999996,43.675,52.275,1015.0,1017.4,1019.3,0.0,-0.6749999999999999,0.2,0.7,0.0,212.375,787.3,5098.125,57.175000000000004,79.5,94.30000000000001,984.3,986.7,988.925,0.0,0.0,4.5,4.8,5.2,38.074999999999996,43.675,52.275,31.975,40.175000000000004,50.825,351.0,353.5,353.5,1.425,6.0,8.75,6.074999999999999,9.700000000000001,15.575,5.8,9.350000000000001,14.3,37.2,40.775,46.099999999999994
1496,2020-04-01,Crawford,Indiana,18025,1,0,18025,2020-04-01,0.0,27.0,100.0,33.7,36.1,38.4,37.2,44.3,53.1,37.9,44.9,53.1,1014.3,1017.0,1019.0,0.0,-0.5,0.2,1.0,0.0,241.1,804.5,5786.6,53.0,72.0,89.9,989.2,991.9,994.4,0.0,0.0,4.1,4.6,5.0,37.9,44.9,53.1,37.2,44.3,53.1,339.0,342.0,346.0,0.3,2.0,4.5,5.2,9.0,14.8,4.9,7.9,12.7,36.2,41.0,46.1
1497,2020-04-01,Dearborn,Indiana,18029,17,1,18029,2020-04-01,0.0,52.0,100.0,37.9,39.3,41.5,37.7,44.2,51.2,40.4,45.7,51.8,1013.6,1016.3,1018.7,0.0,-0.3,0.3,0.7,0.0,181.3,670.4,4351.7,62.1,79.1,92.1,986.5,989.7,992.7,0.0,0.0,4.9,5.2,5.6,40.4,45.7,51.8,37.7,44.2,51.2,329.0,338.0,339.0,1.8,3.7,5.6,5.3,8.8,12.1,5.4,9.1,12.2,39.4,42.7,46.4
1498,2020-04-01,Howard,Indiana,18067,20,1,18067,2020-04-01,0.0,55.0,100.0,37.0,38.9,41.3,33.5,41.2,50.0,38.3,43.8,51.0,1014.8,1017.3,1019.5,0.0,-0.4,0.2,0.7,0.0,195.0,712.4,4680.3,64.2,83.7,96.5,985.4,987.9,990.5,0.0,0.0,4.7,5.1,5.6,38.3,43.8,51.0,33.5,41.2,50.0,343.0,350.0,352.0,0.6,4.8,7.0,4.2,8.8,13.3,5.3,9.1,14.1,37.9,41.5,45.8
1499,2020-04-01,Jasper,Indiana,18073,9,1,18073,2020-04-01,3.0,54.0,100.0,31.4,36.0,39.5,31.3,37.7,48.5,32.8,41.6,51.3,1015.9,1018.4,1020.2,0.0,-0.6,0.2,0.7,0.0,200.0,730.1,4799.6,58.3,81.1,95.1,991.9,994.2,996.2,0.0,0.0,3.7,4.5,5.2,32.8,41.6,51.3,31.3,37.7,48.5,356.0,357.0,358.0,0.9,6.4,9.2,6.4,9.9,12.5,6.8,9.1,11.9,32.2,39.1,45.2
1500,2020-04-01,Johnson,Indiana,18081,118,3,18081,2020-04-01,0.0,52.666666666666664,100.0,35.63333333333333,37.666666666666664,39.7,35.199999999999996,42.666666666666664,51.1,39.833333333333336,45.0,51.93333333333334,1014.3666666666667,1017.0333333333333,1018.9333333333334,0.0,-0.3,0.20000000000000004,0.7666666666666666,0.0,214.16666666666666,763.2333333333332,5140.366666666666,56.133333333333326,76.86666666666666,91.93333333333332,987.9333333333334,990.6,993.0,0.0,0.0,4.433333333333334,4.833333333333333,5.233333333333333,39.833333333333336,45.0,51.93333333333334,35.199999999999996,42.666666666666664,51.1,339.3333333333333,343.0,347.6666666666667,0.16666666666666666,4.5,7.466666666666666,1.6666666666666667,7.1000000000000005,13.333333333333334,1.6666666666666667,7.233333333333333,13.133333333333333,38.06666666666666,41.666666666666664,45.9
1501,2020-04-01,Kosciusko,Indiana,18085,5,0,18085,2020-04-01,0.0,61.0,100.0,34.8,37.7,39.3,33.4,39.1,45.8,36.5,42.1,48.1,1015.0,1017.4,1019.7,0.0,-0.3,0.2,0.7,0.0,196.6,720.6,4718.1,69.4,84.6,93.6,981.6,984.1,986.8,0.0,0.0,4.3,4.9,5.2,36.5,42.1,48.1,33.4,39.1,45.8,351.0,354.0,355.0,0.5,5.1,7.9,4.6,8.6,12.3,5.4,9.0,12.8,35.8,40.1,43.9
1502,2020-04-01,Miami,Indiana,18103,3,0,18103,2020-04-01,0.0,54.5,100.0,36.55,38.4,40.599999999999994,33.4,40.95,49.9,38.4,43.8,50.95,1014.9,1017.4,1019.6,0.0,-0.4,0.2,0.6499999999999999,0.0,201.65,693.0999999999999,4839.6,63.85,82.1,94.9,985.55,988.05,990.7,0.0,0.0,4.6,5.0,5.449999999999999,38.4,43.8,50.95,33.4,40.95,49.9,347.5,352.0,353.5,1.5,5.1,7.4,4.800000000000001,9.2,13.65,5.699999999999999,9.25,13.45,37.7,41.3,45.65
1503,2020-04-01,Monroe,Indiana,18105,33,0,18105,2020-04-01,0.0,52.0,100.0,35.2,37.3,39.7,35.3,43.4,52.1,39.8,45.3,52.5,1014.5,1017.1,1019.0,0.0,-0.3,0.2,0.7,0.0,211.5,763.0,5076.7,52.8,74.8,90.1,990.1,992.7,995.0,0.0,0.0,4.4,4.8,5.2,39.8,45.3,52.5,35.3,43.4,52.1,343.0,343.0,348.0,0.0,3.9,6.9,2.7,7.1,13.0,2.2,6.9,12.3,38.0,41.7,46.1
1504,2020-04-01,Montgomery,Indiana,18107,6,0,18107,2020-04-01,0.0,52.0,100.0,35.8,37.3,39.5,31.899999999999995,40.2,51.20000000000001,38.1,43.70000000000001,52.4,1015.0,1017.4,1019.2999999999998,0.0,-0.6999999999999998,0.20000000000000004,0.6999999999999998,0.0,213.19999999999996,782.7000000000002,5118.2,57.4,79.4,94.09999999999998,984.5,986.9,989.1,0.0,0.0,4.5,4.8,5.2,38.1,43.70000000000001,52.4,31.899999999999995,40.2,51.20000000000001,353.0,355.0,354.0,1.2,6.0,8.9,6.099999999999999,9.6,15.800000000000002,5.8,9.3,14.300000000000002,37.2,40.8,46.20000000000001
1505,2020-04-01,Morgan,Indiana,18109,41,1,18109,2020-04-01,0.0,51.5,100.0,35.25,37.575,39.925000000000004,34.775,42.525,51.400000000000006,39.625,44.975,52.325,1014.5,1017.0999999999999,1018.975,0.0,-0.32499999999999996,0.2,0.725,0.0,215.2,753.2249999999999,5164.875,55.425,76.625,91.64999999999999,987.5500000000001,990.2,992.575,0.0,0.0,4.375,4.825,5.275,39.625,44.975,52.325,34.775,42.525,51.400000000000006,344.25,346.75,350.25,0.125,4.7,7.8,1.725,7.025,13.125,1.925,7.225,13.149999999999999,37.824999999999996,41.625,46.224999999999994
1506,2020-04-01,Newton,Indiana,18111,1,0,18111,2020-04-01,3.0,54.0,100.0,31.4,36.0,39.5,31.3,37.7,48.5,32.8,41.6,51.3,1015.9,1018.4,1020.2,0.0,-0.6,0.2,0.7,0.0,200.0,730.1,4799.6,58.3,81.1,95.1,991.9,994.2,996.2,0.0,0.0,3.7,4.5,5.2,32.8,41.6,51.3,31.3,37.7,48.5,356.0,357.0,358.0,0.9,6.4,9.2,6.4,9.9,12.5,6.8,9.1,11.9,32.2,39.1,45.2
1507,2020-04-01,Noble,Indiana,18113,3,0,18113,2020-04-01,0.0,61.0,100.0,34.8,37.7,39.3,33.4,39.1,45.8,36.5,42.1,48.1,1015.0,1017.4,1019.7,0.0,-0.3,0.2,0.7,0.0,196.6,720.6,4718.1,69.4,84.6,93.6,981.6,984.1,986.8,0.0,0.0,4.3,4.9,5.2,36.5,42.1,48.1,33.4,39.1,45.8,351.0,354.0,355.0,0.5,5.1,7.9,4.6,8.6,12.3,5.4,9.0,12.8,35.8,40.1,43.9
1508,2020-04-01,Ohio,Indiana,18115,1,0,18115,2020-04-01,0.0,52.0,100.0,37.9,39.3,41.5,37.7,44.2,51.2,40.4,45.7,51.8,1013.6,1016.3,1018.7,0.0,-0.3,0.3,0.7,0.0,181.3,670.4,4351.7,62.1,79.1,92.1,986.5,989.7,992.7,0.0,0.0,4.9,5.2,5.6,40.4,45.7,51.8,37.7,44.2,51.2,329.0,338.0,339.0,1.8,3.7,5.6,5.3,8.8,12.1,5.4,9.1,12.2,39.4,42.7,46.4
1509,2020-04-01,Orange,Indiana,18117,3,0,18117,2020-04-01,0.0,44.0,100.0,34.1,35.9,38.2,36.6,43.3,51.8,38.6,45.0,52.0,1014.1,1016.9,1018.9,0.0,-0.4,0.2,1.0,0.0,212.4,806.4,5098.1,51.5,71.7,87.9,984.9,987.8,990.5,0.0,0.0,4.2,4.5,5.0,38.6,45.0,52.0,36.6,43.3,51.8,338.0,337.0,341.0,0.0,3.5,7.0,2.1,7.4,12.1,2.2,7.8,13.1,36.8,41.0,45.2
1510,2020-04-01,Owen,Indiana,18119,12,0,18119,2020-04-01,0.0,45.5,100.0,34.7,37.55,40.55,33.2,42.900000000000006,53.45,38.85,45.349999999999994,54.25,1014.95,1017.3,1019.1,0.0,-0.45,0.2,0.6499999999999999,0.0,221.05,743.9000000000001,5305.2,52.05,75.45,91.35,989.8499999999999,992.4,994.7,0.0,0.0,4.300000000000001,4.8,5.4,38.85,45.349999999999994,54.25,33.2,42.900000000000006,53.45,180.0,358.5,359.0,0.0,4.85,8.600000000000001,2.0,6.55,12.9,2.6500000000000004,6.65,12.25,37.2,41.85,47.5
1511,2020-04-01,Putnam,Indiana,18133,11,1,18133,2020-04-01,0.0,47.5,100.0,34.400000000000006,37.2,40.55,33.45,42.0,52.65,38.9,44.8,53.6,1014.95,1017.3,1019.1,0.0,-0.5,0.2,0.6,0.0,218.35000000000002,720.75,5240.6,52.4,75.95,91.6,987.05,989.55,991.8499999999999,0.0,0.0,4.25,4.75,5.4,38.9,44.8,53.6,33.45,42.0,52.65,180.0,359.0,179.0,0.0,5.25,8.600000000000001,1.95,7.0,12.55,2.75,7.35,13.35,37.25,41.4,47.25
1512,2020-04-01,Washington,Indiana,18175,9,0,18175,2020-04-01,0.0,44.0,100.0,34.1,35.9,38.2,36.6,43.3,51.8,38.6,45.0,52.0,1014.1,1016.9,1018.9,0.0,-0.4,0.2,1.0,0.0,212.4,806.4,5098.1,51.5,71.7,87.9,984.9,987.8,990.5,0.0,0.0,4.2,4.5,5.0,38.6,45.0,52.0,36.6,43.3,51.8,338.0,337.0,341.0,0.0,3.5,7.0,2.1,7.4,12.1,2.2,7.8,13.1,36.8,41.0,45.2
1513,2020-04-01,Whitley,Indiana,18183,3,0,18183,2020-04-01,0.0,61.0,100.0,34.8,37.7,39.3,33.4,39.1,45.8,36.5,42.1,48.1,1015.0,1017.4,1019.7,0.0,-0.3,0.2,0.7,0.0,196.6,720.6,4718.1,69.4,84.6,93.6,981.6,984.1,986.8,0.0,0.0,4.3,4.9,5.2,36.5,42.1,48.1,33.4,39.1,45.8,351.0,354.0,355.0,0.5,5.1,7.9,4.6,8.6,12.3,5.4,9.0,12.8,35.8,40.1,43.9
1514,2020-04-01,Bolivar,Mississippi,28011,25,1,28011,2020-04-01,0.0,18.0,100.0,43.7,48.2,53.1,48.7,59.8,70.7,48.9,60.2,70.7,1014.4,1016.0,1017.8,0.0,-0.6,0.1,0.9,0.0,299.4,960.2,7186.0,39.0,67.2,91.3,1009.6,1010.8,1012.1,0.0,0.0,6.1,7.2,8.6,48.9,60.2,70.7,48.7,59.8,70.7,25.0,11.0,18.0,1.1,4.9,8.1,3.0,10.4,17.3,3.3,10.5,17.4,47.7,53.8,57.9
1515,2020-04-01,Taney,Missouri,29213,2,0,29213,2020-04-01,0.0,29.0,100.0,37.2,42.4,46.7,41.6,56.2,69.9,41.8,56.4,69.9,1013.6,1015.2,1017.3,0.0,-0.9,0.0,0.7,0.0,256.8,908.1,6163.6,39.3,61.8,88.8,979.2,980.9,982.7,0.0,0.0,4.8,5.9,6.9,41.8,56.4,69.9,41.6,56.2,69.9,130.0,142.0,144.0,0.4,3.9,6.4,2.8,10.1,21.8,1.5,8.7,18.7,40.2,49.3,57.2
1516,2020-04-01,Clark,Nevada,32003,961,28,32003,2020-04-01,0.0,24.0,95.0,27.1,33.5,38.5,50.1,65.2,78.8,51.6,65.4,78.8,1001.3,1004.2,1006.7,0.0,-1.0,-0.2,0.6,0.0,298.9,961.7,7173.6,17.1,32.8,60.9,911.4,914.2,916.8,0.0,0.0,3.5,4.5,5.4,51.6,65.4,78.8,50.1,65.2,78.8,225.0,226.0,227.0,0.8,6.3,14.6,0.8,14.9,28.6,2.7,12.6,25.2,45.2,51.7,58.9
1517,2020-04-01,San Juan,Utah,49037,4,0,49037,2020-04-01,0.0,48.666666666666664,100.0,18.96666666666667,24.46666666666667,29.3,39.36666666666667,55.63333333333333,72.06666666666666,41.63333333333333,56.36666666666667,72.06666666666666,998.5666666666666,1003.9333333333334,1007.9,0.0,-1.0666666666666667,-0.2333333333333333,0.9333333333333332,0.0,246.66666666666666,897.6999999999999,5918.666666666667,13.300000000000002,32.733333333333334,56.29999999999999,843.6,847.5,850.9333333333334,0.0,0.0,2.7000000000000006,3.4,4.066666666666666,41.63333333333333,56.36666666666667,72.06666666666666,39.36666666666667,55.63333333333333,72.06666666666666,242.0,241.66666666666666,239.66666666666666,0.39999999999999997,6.066666666666666,15.466666666666667,3.9666666666666663,10.966666666666667,21.066666666666666,3.5666666666666664,9.433333333333334,17.266666666666666,35.733333333333334,44.63333333333333,54.4
1518,2020-04-02,Bradford,Florida,12007,5,0,12007,2020-04-02,0.0,0.0,0.0,43.9,47.5,52.8,46.1,60.0,74.2,46.1,60.0,74.2,1014.2,1016.3,1018.7,0.0,-1.0,0.0,1.2,0.0,309.3,983.3,7423.9,36.9,67.2,93.5,1010.1,1011.8,1013.9,0.0,0.0,6.0,7.0,8.4,46.1,60.0,74.2,46.1,60.0,74.2,305.0,315.0,314.0,0.0,1.9,6.8,0.8,3.8,6.5,1.5,3.7,6.3,45.0,53.3,59.7
1519,2020-04-02,Charlotte,Florida,12015,38,0,12015,2020-04-02,0.0,0.0,1.5,49.35,53.2,55.9,53.15,66.1,78.6,53.95,66.35,78.6,1013.7,1015.2,1017.4000000000001,0.0,-0.95,0.0,0.9,0.0,312.45,998.25,7498.6,38.2,66.1,93.1,1013.3,1014.7,1016.5,0.0,0.0,7.5,8.55,9.5,53.95,66.19999999999999,78.35,53.15,66.0,78.35,350.0,9.5,17.5,2.8,6.4,11.05,1.7,10.95,16.1,1.65,10.75,14.6,52.7,58.7,63.8
1520,2020-04-02,Citrus,Florida,12017,27,2,12017,2020-04-02,0.0,0.0,0.0,44.5,49.2,54.1,45.2,60.9,75.0,45.2,60.9,75.0,1014.3,1016.2,1018.5,0.0,-0.9,0.0,0.8,0.0,313.6,994.1,7526.9,39.7,69.2,98.0,1013.7,1015.1,1017.0,0.0,0.0,6.1,7.4,8.8,45.2,60.8,74.6,45.2,60.8,74.6,325.0,345.0,359.0,0.0,2.1,6.1,2.8,8.8,13.0,2.3,8.4,11.5,44.9,54.4,61.5
