Stark,"60,023","59,310","61,032",,
Steele,"65,981","58,300","63,327",,
Stutsman,"50,879","49,889","54,491",,
Towner,"44,820","45,601","53,786",,
Traill,"48,598","50,421","51,103",,
Walsh,"44,300","47,825","48,945",,
Ward,"51,464","51,354","55,214",,
Wells,"51,594","55,222","55,328",,
Williams,"63,594","65,617","68,874",,
,,,,,
Ohio,"45,040","46,651","48,739",,
Adams,"32,176","33,343","34,632",,
Allen,"39,146","40,712","42,816",,
Ashland,"35,565","36,962","38,441",,
Ashtabula,"35,556","37,112","38,461",,
Athens,"31,366","32,414","33,274",,
Auglaize,"43,996","46,638","49,578",,
Belmont,"36,586","39,612","42,429",,
Brown,"34,167","35,830","37,259",,
Butler,"43,317","45,335","47,408",,
Carroll,"35,653","38,047","39,698",,
Champaign,"37,915","39,658","41,055",,
Clark,"37,843","39,235","40,769",,
Clermont,"48,658","51,123","53,770",,
Clinton,"41,980","43,518","45,728",,
Columbiana,"35,263","36,481","38,013",,
Coshocton,"32,208","33,511","34,856",,
Crawford,"35,444","37,139","38,704",,
Cuyahoga,"50,391","52,313","54,739",,
Darke,"37,917","40,146","42,793",,
Defiance,"38,724","39,462","41,540",,
Delaware,"68,467","71,434","74,093",,
Erie,"60,886","59,366","62,591",,
Fairfield,"42,762","44,441","46,113",,
Fayette,"35,854","37,148","38,449",,
Franklin,"47,918","48,659","50,443",,
Fulton,"42,306","43,517","45,594",,
Gallia,"36,001","37,425","39,864",,
Geauga,"63,564","65,854","69,129",,
Greene,"46,317","48,224","50,291",,
Guernsey,"36,305","38,473","39,878",,
Hamilton,"54,700","56,795","59,561",,
Hancock,"52,360","49,251","51,623",,
Hardin,"30,500","31,427","33,482",,
Harrison,"34,116","37,514","38,573",,
Henry,"42,306","43,622","45,884",,
Highland,"33,243","35,029","36,326",,
Hocking,"35,190","36,851","38,047",,
Holmes,"38,905","42,772","45,211",,
Huron,"37,565","39,074","40,323",,
Jackson,"33,774","34,597","35,783",,
Jefferson,"35,264","37,350","39,311",,
Knox,"39,309","40,700","42,162",,
Lake,"46,768","48,600","50,729",,
Lawrence,"35,217","36,580","38,673",,
Licking,"42,789","44,464","46,059",,
Logan,"39,445","41,115","42,914",,
Lorain,"42,822","44,299","46,147",,
Lucas,"43,390","44,230","46,290",,
Madison,"39,039","40,598","41,751",,
Mahoning,"40,694","41,326","43,097",,
Marion,"34,690","36,753","38,252",,
Medina,"51,785","53,364","55,691",,
Meigs,"32,100","33,091","34,067",,
Mercer,"44,913","47,672","51,562",,
Miami,"43,525","45,639","47,552",,
Monroe,"29,976","31,984","34,665",,
Montgomery,"43,228","44,998","46,891",,
Morgan,"30,408","31,810","33,180",,
Morrow,"35,983","37,585","38,666",,
Muskingum,"38,140","39,195","40,614",,
Noble,"24,768","25,881","27,211",,
Ottawa,"47,787","49,171","51,637",,
Paulding,"36,601","38,111","41,032",,
Perry,"34,485","36,048","37,187",,
Pickaway,"37,691","39,759","41,131",,
Pike,"33,975","36,186","37,443",,
Portage,"40,422","42,176","44,055",,
Preble,"37,549","38,751","40,607",,
Putnam,"44,500","46,590","50,059",,
Richland,"36,368","37,865","39,234",,
Ross,"34,179","35,512","36,941",,
Sandusky,"38,391","39,827","41,624",,
Scioto,"35,562","36,917","39,080",,
Seneca,"37,873","38,104","39,681",,
Shelby,"42,240","44,072","46,188",,
Stark,"41,709","43,297","45,136",,
Summit,"47,046","48,894","51,036",,
Trumbull,"38,255","39,457","41,363",,
Tuscarawas,"39,793","41,603","43,358",,
Union,"48,609","53,461","55,470",,
Van Wert,"38,295","39,815","42,638",,
Vinton,"30,999","32,114","33,120",,
Warren,"54,911","57,376","59,799",,
Washington,"39,217","40,332","43,396",,
Wayne,"39,960","42,143","44,039",,
Williams,"38,940","39,838","41,712",,
Wood,"44,125","45,082","47,694",,
Wyandot,"40,336","42,162","45,588",,
,,,,,
Oklahoma,"41,871","43,634","46,233",,
Adair,"27,597","28,197","28,862",,
Alfalfa,"37,194","38,924","40,624",,
Atoka,"29,670","30,968","32,379",,
Beaver,"43,884","47,038","49,106",,
Beckham,"33,587","35,662","37,948",,
Blaine,"35,304","39,136","41,493",,
Bryan,"32,318","33,396","34,575",,
Caddo,"30,682","33,526","35,239",,
Canadian,"42,007","43,108","44,878",,
Carter,"39,629","40,816","43,079",,
Cherokee,"30,188","30,907","32,290",,
Choctaw,"30,170","30,521","31,885",,
Cimarron,"56,653","59,361","60,706",,
Cleveland,"42,039","43,042","45,094",,
Coal,"30,583","31,645","33,783",,
Comanche,"38,902","39,667","41,497",,
Cotton,"38,337","38,520","41,766",,
Craig,"33,932","34,497","35,718",,
Creek,"38,373","38,749","40,791",,
Custer,"36,324","39,009","41,652",,
Delaware,"29,826","30,427","31,188",,
Dewey,"40,642","40,245","44,529",,
Ellis,"45,647","51,419","51,570",,
Garfield,"43,530","42,493","44,465",,
Garvin,"34,679","36,372","38,135",,
Grady,"36,453","38,134","39,675",,
Grant,"44,254","44,908","45,182",,
Greer,"26,602","26,804","26,344",,
Harmon,"36,174","35,064","35,642",,
Harper,"43,724","44,080","46,436",,
Haskell,"31,768","31,417","32,365",,
Hughes,"29,019","30,335","31,833",,
Jackson,"36,676","37,594","38,527",,
Jefferson,"32,209","31,246","32,083",,
Johnston,"32,246","34,105","36,611",,
Kay,"38,237","38,992","40,881",,
Kingfisher,"44,057","46,572","49,257",,
Kiowa,"32,664","32,195","32,546",,
Latimer,"32,363","31,867","32,707",,
Le Flore,"30,613","31,925","32,677",,
Lincoln,"33,576","34,087","35,653",,
Logan,"37,909","41,299","43,169",,
Love,"35,820","36,160","37,547",,
McClain,"41,891","43,174","45,143",,
McCurtain,"30,350","31,105","31,648",,
McIntosh,"32,124","32,223","33,267",,
Major,"38,290","40,204","43,762",,
Marshall,"30,822","31,695","32,681",,
Mayes,"33,051","33,357","35,197",,
Murray,"39,245","40,754","42,289",,
Muskogee,"34,731","35,112","36,759",,
Noble,"38,953","40,176","41,401",,
Nowata,"33,361","34,386","36,165",,
Okfuskee,"28,506","28,627","30,092",,
Oklahoma,"47,296","48,979","52,168",,
Okmulgee,"31,702","32,391","33,971",,
Osage,"33,181","33,687","34,971",,
Ottawa,"33,875","34,453","35,746",,
Pawnee,"32,848","34,381","35,836",,
Payne,"34,461","35,285","37,159",,
Pittsburg,"35,373","36,456","38,551",,
Pontotoc,"39,147","40,802","43,148",,
Pottawatomie,"35,064","36,010","37,456",,
Pushmataha,"31,258","30,841","31,395",,
Roger Mills,"44,243","43,257","48,554",,
Rogers,"42,056","43,717","45,815",,
Seminole,"31,048","32,016","34,054",,
Sequoyah,"31,801","32,171","33,420",,
Stephens,"38,452","38,772","41,413",,
Texas,"41,096","44,897","46,597",,
Tillman,"39,356","40,902","39,961",,
Tulsa,"53,713","58,024","62,756",,
Wagoner,"37,146","37,728","39,550",,
Washington,"50,886","57,820","64,481",,
Washita,"30,953","33,857","36,490",,
Woods,"41,442","40,195","42,890",,
Woodward,"40,132","41,901","43,906",,
,,,,,
Oregon,"46,498","48,372","50,843",,
Baker,"38,311","38,217","40,699",,
Benton,"43,623","44,519","47,019",,
Clackamas,"53,777","55,478","58,608",,
Clatsop,"41,384","43,220","45,069",,
Columbia,"40,836","42,135","44,312",,
Coos,"40,609","41,682","43,620",,
Crook,"38,443","39,763","40,945",,
Curry,"39,898","40,885","42,657",,
Deschutes,"50,195","53,033","55,143",,
Douglas,"37,839","38,822","40,408",,
Gilliam,"45,313","45,345","48,448",,
Grant,"39,691","39,949","41,939",,
Harney,"37,435","36,911","39,122",,
Hood River,"49,463","52,750","56,624",,
Jackson,"43,151","44,533","46,603",,
Jefferson,"31,565","31,738","32,962",,
Josephine,"37,775","39,166","40,977",,
Klamath,"37,285","38,367","39,891",,
Lake,"38,498","37,029","39,797",,
Lane,"42,254","43,960","45,919",,
Lincoln,"40,761","42,009","44,119",,
Linn,"39,164","40,865","42,891",,
Malheur,"29,404","29,463","30,992",,
Marion,"39,736","41,119","43,042",,
Morrow,"40,059","38,728","39,095",,
Multnomah,"52,055","54,726","57,850",,
Polk,"38,675","39,554","41,379",,
Sherman,"48,553","47,700","52,296",,
Tillamook,"40,820","42,509","44,492",,
Umatilla,"36,894","37,734","39,684",,
Union,"37,111","38,138","40,547",,
Wallowa,"42,677","43,005","45,099",,
Wasco,"41,836","42,170","43,658",,
Washington,"55,017","57,787","60,971",,
Wheeler,"35,835","35,534","37,142",,
Yamhill,"41,600","43,328","45,478",,
,,,,,
Pennsylvania,"51,614","53,144","56,225",,
Adams,"45,343","47,020","49,173",,
Allegheny,"55,464","58,965","62,958",,
Armstrong,"40,120","42,553","45,510",,
Beaver,"44,329","45,923","48,763",,
Bedford,"38,435","40,551","42,889",,
Berks,"45,863","47,412","49,945",,
Blair,"42,717","44,160","46,743",,
Bradford,"37,485","39,497","41,331",,
Bucks,"67,358","69,658","73,447",,
Butler,"53,656","55,614","58,927",,
Cambria,"39,656","40,721","43,420",,
Cameron,"44,161","45,312","48,651",,
Carbon,"47,346","47,605","50,322",,
Centre,"42,183","44,527","46,193",,
Chester,"74,739","78,645","82,846",,
Clarion,"38,443","39,286","41,732",,
Clearfield,"40,799","42,452","44,421",,
Clinton,"36,499","38,201","39,716",,
Columbia,"38,917","40,499","42,211",,
Crawford,"37,374","38,698","40,969",,
Cumberland,"50,800","52,703","55,141",,
Dauphin,"47,037","48,733","51,100",,
Delaware,"60,456","62,877","66,617",,
Elk,"44,268","45,932","48,886",,
Erie,"41,156","42,308","44,903",,
Fayette,"38,926","40,343","42,649",,
Forest,"21,862","21,458","22,787",,
Franklin,"42,597","44,239","46,403",,
Fulton,"39,538","42,503","45,522",,
Greene,"38,705","42,063","44,751",,
Huntingdon,"34,707","36,339","38,558",,
Indiana,"36,156","37,668","39,923",,
Jefferson,"39,893","41,582","44,136",,
Juniata,"39,453","43,589","45,277",,
Lackawanna,"44,149","45,388","47,730",,
Lancaster,"47,611","49,961","52,664",,
Lawrence,"39,992","41,382","43,929",,
Lebanon,"44,177","46,194","48,352",,
Lehigh,"49,679","50,697","53,614",,
Luzerne,"41,900","43,015","45,219",,
Lycoming,"39,990","41,587","43,823",,
McKean,"41,477","42,841","45,261",,
Mercer,"38,996","40,648","43,024",,
Mifflin,"36,080","37,730","39,738",,
Monroe,"39,509","40,393","42,722",,
Montgomery,"75,430","75,872","80,606",,
Montour,"53,229","55,164","57,426",,
Northampton,"49,921","51,895","54,859",,
Northumberland,"38,275","40,024","41,712",,
Perry,"40,705","42,789","44,693",,
Philadelphia,"54,408","52,629","55,747",,
Pike,"44,130","45,340","47,864",,
Potter,"37,357","40,149","42,819",,
Schuylkill,"39,075","40,585","42,862",,
Snyder,"38,721","40,322","42,449",,
Somerset,"38,156","39,845","42,179",,
Sullivan,"41,907","43,405","46,097",,
Susquehanna,"39,793","42,589","45,336",,
Tioga,"37,713","39,154","41,039",,
Union,"36,966","39,668","41,246",,
Venango,"38,504","39,572","42,223",,
Warren,"38,709","40,267","42,875",,
Washington,"52,668","55,749","59,568",,
Wayne,"39,846","41,630","43,996",,
Westmoreland,"47,363","49,062","52,200",,
Wyoming,"41,215","42,827","45,285",,
York,"45,971","47,835","50,113",,
,,,,,
Rhode Island,"50,541","52,379","54,850",,
Bristol,"72,255","74,445","78,805",,
Kent,"54,493","56,928","59,665",,
Newport,"61,863","65,072","68,679",,
Providence,"44,577","46,164","48,137",,
Washington,"59,576","60,848","64,158",,
,,,,,
South Carolina,"40,404","42,081","43,702",,
Abbeville,"31,893","32,937","34,108",,
Aiken,"39,387","40,893","42,511",,
Allendale,"29,642","31,593","33,237",,
Anderson,"37,066","38,391","39,710",,
Bamberg,"31,047","31,915","32,858",,
Barnwell,"31,489","32,117","33,363",,
Beaufort,"52,147","53,766","56,711",,
Berkeley,"36,813","38,885","40,415",,
Calhoun,"35,244","37,199","38,451",,
Charleston,"55,573","58,588","61,477",,
Cherokee,"30,534","31,686","33,197",,
Chester,"31,277","32,650","34,014",,
Chesterfield,"28,336","29,480","31,012",,
Clarendon,"30,846","31,979","33,197",,
Colleton,"33,068","34,184","35,697",,
Darlington,"34,273","35,965","37,475",,
Dillon,"26,281","27,035","27,718",,
Dorchester,"36,085","37,282","38,892",,
Edgefield,"33,600","35,426","36,436",,
Fairfield,"34,877","35,558","36,758",,
Florence,"38,998","39,941","41,833",,
Georgetown,"42,897","45,167","47,071",,
Greenville,"44,869","46,922","48,644",,
Greenwood,"34,774","36,067","37,424",,
Hampton,"29,866","31,054","32,473",,
Horry,"35,095","35,971","37,091",,
Jasper,"27,345","27,920","29,242",,
Kershaw,"38,575","40,130","41,227",,
Lancaster,"43,592","47,281","49,127",,
Laurens,"32,175","33,422","34,622",,
Lee,"30,186","31,553","32,708",,
Lexington,"43,666","45,533","46,513",,
McCormick,"33,977","36,014","38,513",,
Marion,"28,828","30,135","31,492",,
Marlboro,"28,848","29,857","31,562",,
Newberry,"35,946","36,802","37,793",,
Oconee,"39,806","41,722","43,312",,
Orangeburg,"31,632","32,849","33,818",,
Pickens,"35,645","36,973","38,344",,
Richland,"42,473","44,250","45,529",,
Saluda,"32,473","33,625","34,455",,
Spartanburg,"40,785","41,783","43,148",,
Sumter,"35,764","36,978","38,603",,
Union,"30,339","31,618","32,745",,
Williamsburg,"30,013","31,437","32,726",,
York,"43,080","44,804","46,667",,
,,,,,
South Dakota,"48,627","49,554","52,216",,
Aurora,"40,661","42,188","45,253",,
Beadle,"48,832","46,034","49,246",,
Bennett,"26,808","28,660","29,462",,
Bon Homme,"33,875","35,017","38,851",,
Brookings,"44,118","43,952","46,302",,
Brown,"50,902","50,189","52,652",,
Brule,"40,872","42,426","46,570",,
Buffalo,"20,533","22,737","23,341",,
Butte,"35,396","36,758","38,639",,
Campbell,"45,845","44,080","50,232",,
Charles Mix,"39,701","39,423","44,877",,
Clark,"45,991","41,859","48,261",,
Clay,"37,567","36,999","39,485",,
Codington,"44,518","46,732","49,518",,
Corson,"26,227","26,699","29,927",,
Custer,"45,223","46,334","48,334",,
Davison,"47,767","48,035","50,794",,
Day,"41,171","42,440","47,352",,
Deuel,"50,617","48,310","51,766",,
Dewey,"36,147","35,572","35,720",,
Douglas,"55,236","53,839","57,808",,
Edmunds,"44,248","44,492","52,029",,
Fall River,"44,010","45,055","46,885",,
Faulk,"34,078","36,548","42,762",,
Grant,"56,851","51,817","57,069",,
Gregory,"43,088","45,911","48,209",,
Haakon,"44,190","46,388","49,880",,
Hamlin,"42,138","41,278","44,209",,
Hand,"44,942","46,450","55,673",,
Hanson,"58,164","62,500","66,614",,
Harding,"50,540","50,483","51,036",,
Hughes,"50,514","51,341","52,986",,
Hutchinson,"47,581","47,139","53,179",,
Hyde,"43,823","53,192","52,133",,
Jackson,"22,786","25,153","26,835",,
Jerauld,"48,633","49,664","54,425",,
Jones,"45,884","49,127","60,001",,
Kingsbury,"47,124","44,774","50,975",,
Lake,"53,315","51,089","52,401",,
Lawrence,"45,940","47,991","50,232",,
Lincoln,"65,179","65,423","67,364",,
Lyman,"39,882","39,763","47,431",,
McCook,"47,141","48,903","52,453",,
McPherson,"31,650","34,336","38,625",,
Marshall,"43,613","42,075","48,721",,
Meade,"41,211","41,862","43,015",,
Mellette,"23,912","27,828","28,152",,
Miner,"42,324","47,041","52,938",,
Minnehaha,"53,108","55,037","57,223",,
Moody,"48,680","46,213","49,690",,
Oglala Lakota,"23,188","23,987","25,047",,
Pennington,"48,068","49,414","51,369",,
Perkins,"37,807","44,019","42,195",,
Potter,"65,470","63,212","70,768",,
Roberts,"33,799","33,352","36,929",,
Sanborn,"43,457","45,654","48,731",,
Spink,"49,826","47,123","52,479",,
Stanley,"63,218","66,251","73,776",,
Sully,"57,016","64,360","76,036",,
Todd,"23,476","24,450","25,157",,
Tripp,"42,492","44,446","49,835",,
Turner,"69,158","59,210","62,019",,
Union,"95,207","103,772","107,497",,
Walworth,"43,237","43,197","45,924",,
Yankton,"45,361","47,715","50,275",,
Ziebach,"19,785","19,879","20,571",,
,,,,,
Tennessee,"43,726","44,950","46,900",,
Anderson,"39,659","40,106","41,853",,
Bedford,"35,087","35,799","37,266",,
Benton,"31,567","32,715","33,661",,
Bledsoe,"24,290","25,154","26,281",,
Blount,"39,912","41,190","42,991",,
Bradley,"37,423","37,766","39,099",,
Campbell,"31,847","32,569","33,967",,
Cannon,"34,023","34,664","36,113",,
Carroll,"34,125","34,777","35,900",,
Carter,"32,095","33,088","34,579",,
Cheatham,"40,779","41,769","43,932",,
Chester,"31,868","32,532","33,642",,
Claiborne,"33,140","33,910","35,384",,
Clay,"28,819","30,471","31,013",,
Cocke,"30,282","30,637","31,942",,
Coffee,"36,771","37,323","38,656",,
Crockett,"34,677","34,675","36,560",,
Cumberland,"34,810","35,518","36,613",,
Davidson,"59,135","62,876","66,060",,
Decatur,"41,029","40,812","42,639",,
DeKalb,"37,704","38,125","40,132",,
Dickson,"37,579","38,766","40,556",,
Dyer,"37,851","38,310","40,642",,
Fayette,"51,961","52,993","55,364",,
Fentress,"30,366","31,029","32,232",,
Franklin,"36,021","37,289","38,880",,
Gibson,"36,422","37,414","38,654",,
Giles,"36,794","37,842","38,766",,
Grainger,"30,848","31,892","33,490",,
Greene,"37,665","38,618","39,971",,
Grundy,"29,391","29,839","31,011",,
Hamblen,"35,089","35,134","36,636",,
Hamilton,"48,244","49,813","51,743",,
Hancock,"25,563","25,777","27,042",,
Hardeman,"27,863","28,288","29,430",,
Hardin,"36,679","37,778","39,387",,
Hawkins,"32,181","32,806","34,188",,
Haywood,"30,605","30,348","32,023",,
Henderson,"33,321","34,542","35,748",,
Henry,"39,405","40,561","41,989",,
Hickman,"30,049","31,401","32,780",,
Houston,"30,813","32,184","32,822",,
Humphreys,"36,774","38,135","38,665",,
Jackson,"29,190","29,939","31,189",,
Jefferson,"33,160","34,289","35,866",,
Johnson,"30,327","31,510","32,249",,
Knox,"46,360","47,574","49,738",,
Lake,"22,300","22,576","23,230",,
Lauderdale,"28,313","27,910","29,187",,
Lawrence,"32,504","33,873","35,252",,
Lewis,"32,167","32,996","34,432",,
Lincoln,"38,803","39,511","41,388",,
Loudon,"44,707","46,340","48,491",,
McMinn,"33,722","34,645","35,897",,
McNairy,"31,044","31,310","32,573",,
Macon,"31,629","32,787","33,297",,
Madison,"39,965","40,781","42,720",,
Marion,"35,950","36,950","38,450",,
Marshall,"35,587","36,075","37,550",,
Maury,"39,918","40,901","42,696",,
Meigs,"31,637","32,771","33,526",,
Monroe,"31,572","31,971","33,338",,
Montgomery,"39,791","40,461","41,031",,
Moore,"38,696","39,731","41,276",,
Morgan,"27,538","28,339","29,380",,
Obion,"37,747","39,042","40,666",,
Overton,"31,101","32,381","33,701",,
Perry,"32,410","33,301","34,268",,
Pickett,"36,616","38,598","39,686",,
Polk,"31,954","32,647","33,772",,
Putnam,"37,338","38,079","39,509",,
Rhea,"32,753","32,842","34,147",,
Roane,"38,229","39,241","40,980",,
Robertson,"38,995","40,211","42,104",,
Rutherford,"38,634","39,262","41,031",,
Scott,"27,627","28,106","29,758",,
Sequatchie,"35,317","36,474","38,003",,
Sevier,"36,909","37,910","39,474",,
Shelby,"46,015","47,338","49,465",,
Smith,"35,104","36,263","37,742",,
Stewart,"38,751","39,111","39,853",,
Sullivan,"39,870","40,810","42,606",,
Sumner,"45,083","46,465","48,656",,
Tipton,"36,399","37,085","38,547",,
Trousdale,"29,789","28,849","30,090",,
Unicoi,"35,358","35,836","37,423",,
Union,"29,862","30,516","31,693",,
Van Buren,"30,102","30,207","30,770",,
Warren,"32,823","33,253","33,970",,
Washington,"40,412","41,539","43,299",,
Wayne,"26,167","27,448","28,962",,
Weakley,"34,868","36,146","37,316",,
White,"31,151","31,628","32,477",,
Williamson,"92,654","91,001","94,872",,
Wilson,"45,494","46,989","49,092",,
,,,,,
Texas,"45,616","47,929","50,355",,
Anderson,"32,898","32,547","34,242",,
Andrews,"40,264","45,092","50,011",,
Angelina,"37,061","37,004","38,897",,
Aransas,"43,373","44,891","48,389",,
Archer,"45,567","47,302","50,310",,
Armstrong,"45,666","44,118","47,995",,
Atascosa,"33,612","35,464","36,660",,
Austin,"48,451","48,552","50,702",,
Bailey,"38,914","43,956","42,507",,
Bandera,"41,072","41,696","43,459",,
Bastrop,"33,552","34,895","36,561",,
Baylor,"37,051","39,407","41,704",,
Bee,"26,193","27,543","28,457",,
Bell,"40,809","41,905","42,773",,
Bexar,"42,294","43,878","46,058",,
Blanco,"47,445","49,915","51,968",,
Borden,"50,311","52,707","63,756",,
Bosque,"39,752","40,266","41,592",,
Bowie,"37,579","38,758","40,010",,
Brazoria,"45,539","45,575","47,239",,
Brazos,"35,607","37,278","39,216",,
Brewster,"42,795","42,271","45,652",,
Briscoe,"29,792","33,565","35,243",,
Brooks,"32,958","33,258","33,861",,
Brown,"35,595","37,219","38,830",,
Burleson,"39,309","40,718","42,629",,
Burnet,"43,701","44,593","46,516",,
Caldwell,"31,484","32,083","33,668",,
Calhoun,"35,361","36,603","38,668",,
Callahan,"36,802","37,170","39,392",,
Cameron,"27,023","27,427","28,756",,
Camp,"36,857","37,235","38,660",,
Carson,"41,952","42,974","46,373",,
Cass,"34,656","35,274","36,905",,
Castro,"46,415","50,578","42,786",,
Chambers,"51,304","52,075","53,673",,
Cherokee,"33,310","33,534","34,468",,
Childress,"27,827","28,853","30,084",,
Clay,"41,629","40,793","42,335",,
Cochran,"35,567","40,119","38,312",,
Coke,"39,278","39,046","41,895",,
Coleman,"36,684","38,663","40,669",,
Collin,"61,716","63,468","65,874",,
Collingsworth,"34,724","35,124","33,039",,
Colorado,"42,593","45,012","46,821",,
Comal,"54,832","56,325","58,067",,
Comanche,"37,271","39,960","42,465",,
Concho,"19,993","18,998","19,801",,
Cooke,"45,948","50,624","54,174",,
Coryell,"31,900","33,142","33,996",,
Cottle,"51,899","57,757","57,288",,
Crane,"37,159","42,497","47,758",,
Crockett,"35,792","38,073","41,472",,
Crosby,"27,201","30,754","30,773",,
Culberson,"43,992","47,328","54,180",,
Dallam,"50,879","53,368","52,148",,
Dallas,"53,531","55,947","58,993",,
Dawson,"31,103","35,739","37,111",,
Deaf Smith,"40,441","41,626","40,470",,
Delta,"35,151","34,263","34,803",,
Denton,"52,275","53,763","55,933",,
DeWitt,"48,365","51,763","54,549",,
Dickens,"30,199","31,270","31,586",,
Dimmit,"31,542","34,316","36,639",,
Donley,"39,701","42,778","45,736",,
Duval,"33,698","34,884","36,418",,
Eastland,"48,583","61,573","71,142",,
Ector,"37,676","42,548","47,271",,
Edwards,"32,637","32,845","35,182",,
Ellis,"41,204","42,741","44,313",,
El Paso,"33,321","34,242","35,856",,
Erath,"35,487","37,707","39,572",,
Falls,"31,365","31,999","34,619",,
Fannin,"35,465","36,567","37,605",,
Fayette,"46,724","50,750","53,564",,
Fisher,"36,334","35,079","46,444",,
Floyd,"32,959","36,911","37,367",,
Foard,"36,709","39,486","42,954",,
Fort Bend,"54,204","55,217","57,540",,
Franklin,"35,928","37,675","39,730",,
Freestone,"34,850","35,528","37,066",,
Frio,"26,042","27,076","27,545",,
Gaines,"32,532","35,234","36,009",,
Galveston,"48,289","49,618","51,785",,
Garza,"26,060","27,844","30,072",,
Gillespie,"54,825","57,351","60,561",,
Glasscock,"65,947","91,960","102,145",,
Goliad,"40,438","41,448","43,858",,
Gonzales,"37,962","41,211","43,342",,
Gray,"38,572","42,217","44,002",,
Grayson,"39,971","40,662","42,195",,
Gregg,"43,053","43,101","45,401",,
Grimes,"32,856","33,946","35,450",,
Guadalupe,"42,066","43,161","44,809",,
Hale,"29,609","30,784","32,263",,
Hall,"25,421","26,903","30,180",,
Hamilton,"54,041","57,022","60,744",,
Hansford,"53,798","61,180","62,998",,
Hardeman,"37,864","37,991","38,212",,
Hardin,"43,228","44,273","45,982",,
Harris,"50,511","53,708","56,474",,
Harrison,"39,057","39,812","41,917",,
Hartley,"53,218","64,268","62,463",,
Haskell,"33,290","33,593","34,530",,
Hays,"40,460","41,539","43,719",,
Hemphill,"56,371","55,393","58,484",,
Henderson,"36,736","37,992","39,627",,
Hidalgo,"25,111","25,451","26,410",,
Hill,"36,369","37,228","39,205",,
Hockley,"37,293","38,165","38,975",,
Hood,"46,383","48,989","50,741",,
Hopkins,"36,250","37,630","39,120",,
Houston,"35,090","35,966","38,081",,
Howard,"34,024","36,824","40,255",,
Hudspeth,"32,556","31,643","32,472",,
Hunt,"35,814","36,753","38,029",,
Hutchinson,"40,876","39,702","41,550",,
Irion,"54,521","63,268","68,327",,
Jack,"36,347","39,458","44,061",,
Jackson,"37,805","39,122","41,770",,
Jasper,"37,997","39,391","40,803",,
Jeff Davis,"39,488","39,037","42,947",,
Jefferson,"41,102","42,223","44,065",,
Jim Hogg,"29,683","29,753","30,696",,
Jim Wells,"37,170","38,766","40,570",,
Johnson,"38,654","40,237","41,697",,
Jones,"29,163","29,605","30,559",,
Karnes,"40,470","46,427","49,593",,
Kaufman,"39,988","41,440","42,837",,
Kendall,"81,213","81,411","84,270",,
Kenedy,"40,440","48,206","43,561",,
Kent,"45,594","47,512","54,858",,
Kerr,"45,483","47,670","50,150",,
Kimble,"42,915","40,848","43,309",,
King,"53,625","43,682","55,661",,
Kinney,"28,701","28,883","30,431",,
Kleberg,"35,920","37,388","38,997",,
Knox,"35,657","35,560","38,457",,
Lamar,"38,668","40,213","40,763",,
Lamb,"34,238","37,320","38,247",,
Lampasas,"47,330","48,084","49,457",,
La Salle,"33,293","34,012","35,809",,
Lavaca,"46,258","48,444","50,919",,
Lee,"42,861","44,829","46,713",,
Leon,"36,535","37,335","40,388",,
Liberty,"35,306","36,112","37,237",,
Limestone,"32,615","33,679","35,771",,
Lipscomb,"48,639","60,405","64,757",,
Live Oak,"31,056","33,333","35,636",,
Llano,"45,332","45,617","47,476",,
Loving,"44,530","50,853","56,730",,
Lubbock,"39,981","40,717","42,569",,
Lynn,"31,209","34,432","33,119",,
McCulloch,"34,675","36,784","37,927",,
McLennan,"38,353","39,680","41,254",,
McMullen,"63,511","68,178","72,150",,
Madison,"28,695","29,391","30,435",,
Marion,"34,675","35,869","38,063",,
Martin,"44,286","51,647","56,021",,
Mason,"38,870","43,190","44,601",,
Matagorda,"39,340","40,088","40,596",,
Maverick,"27,495","28,590","30,505",,
Medina,"36,801","37,878","39,403",,
Menard,"35,913","33,800","35,311",,
Midland,"75,668","110,511","124,455",,
Milam,"35,855","35,117","36,135",,
Mills,"35,655","36,251","37,153",,
Mitchell,"28,915","30,799","31,913",,
Montague,"37,531","39,683","42,074",,
Montgomery,"55,493","60,783","63,605",,
Moore,"38,631","40,370","41,275",,
Morris,"39,989","41,091","43,421",,
Motley,"29,494","28,478","28,938",,
Nacogdoches,"34,687","35,922","37,755",,
Navarro,"35,887","36,495","37,922",,
Newton,"30,259","32,100","33,350",,
Nolan,"38,196","40,545","43,087",,
Nueces,"40,231","42,474","44,378",,
Ochiltree,"49,636","53,656","57,287",,
Oldham,"49,574","47,670","49,120",,
Orange,"42,304","43,217","44,938",,
Palo Pinto,"35,982","37,631","39,125",,
Panola,"38,031","40,093","43,508",,
Parker,"50,291","51,441","53,289",,
Parmer,"41,817","47,208","44,981",,
Pecos,"31,731","34,110","36,584",,
Polk,"37,521","37,969","39,438",,
Potter,"40,158","41,721","43,945",,
Presidio,"38,925","39,788","42,848",,
Rains,"32,407","32,763","33,602",,
Randall,"45,551","46,249","47,966",,
Reagan,"38,952","42,138","48,253",,
Real,"32,294","33,159","34,687",,
Red River,"38,781","39,187","40,648",,
Reeves,"29,701","33,617","39,418",,
Refugio,"38,330","40,243","42,606",,
Roberts,"36,938","37,902","41,971",,
Robertson,"38,395","38,039","40,394",,
Rockwall,"56,490","58,872","61,003",,
